"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.870491950E2,8.884109557E-4,4.961707443E-2,-5.934662186E-3,4.997863108E-2
2.870591530E2,5.242403597E-3,3.953706846E-2,-1.010138728E-2,4.114244284E-2
2.870691110E2,8.131667972E-3,3.348316997E-2,-9.384997189E-3,3.571169091E-2
2.870790690E2,6.929353811E-3,2.519393899E-2,-3.030504100E-3,2.630464714E-2
2.870890270E2,3.624103963E-3,1.562600024E-2,3.678530920E-3,1.645714443E-2
2.870989850E2,2.909309231E-3,7.224177010E-3,1.291810721E-2,1.508410778E-2
2.871089430E2,3.866448998E-3,-3.569614375E-3,1.078464929E-2,1.200000979E-2
2.871189010E2,3.765121102E-3,-1.102367975E-2,5.497334991E-3,1.288092947E-2
2.871288590E2,5.035448819E-3,-2.457916923E-2,1.060874015E-2,2.724035008E-2
2.871388170E2,2.669970505E-3,-3.404578567E-2,1.402761228E-2,3.691907597E-2
2.871487750E2,-5.355731584E-3,-4.712829739E-2,1.887323335E-2,5.104859658E-2
2.871587330E2,-8.524361067E-3,-5.729321763E-2,1.819760352E-2,6.071515702E-2
2.871686910E2,-1.204213127E-2,-6.744597852E-2,9.583875537E-3,6.917964740E-2
2.871786490E2,-6.220957730E-3,-8.048816025E-2,9.571108967E-5,8.072826900E-2
2.871886060E2,-4.906421527E-3,-9.300474823E-2,-8.275403641E-3,9.350100786E-2
2.871985640E2,-4.829418380E-3,-1.031704471E-1,-1.418946311E-3,1.032931645E-1
2.872085220E2,-4.440863617E-3,-1.146084517E-1,4.545735195E-3,1.147845032E-1
2.872184800E2,-4.502179567E-3,-1.230213866E-1,5.940922536E-3,1.232470111E-1
2.872284380E2,3.467063420E-3,-1.317533553E-1,-3.419555724E-3,1.318433180E-1
2.872383960E2,1.388102025E-2,-1.368498057E-1,-7.400808856E-3,1.377509492E-1
2.872483540E2,1.842650399E-2,-1.425614953E-1,-5.779475905E-3,1.438635407E-1
2.872583120E2,1.749343425E-2,-1.419319063E-1,3.319192212E-3,1.430444103E-1
2.872682700E2,1.722951606E-2,-1.442123801E-1,1.111959107E-2,1.456630087E-1
2.872782280E2,1.800639182E-2,-1.406415701E-1,1.683169231E-2,1.427851086E-1
2.872881860E2,2.409544587E-2,-1.401755214E-1,4.720167723E-3,1.423096880E-1
2.872981440E2,3.551265970E-2,-1.429967135E-1,-2.752069384E-3,1.473661527E-1
2.873081020E2,4.377218708E-2,-1.390230060E-1,-1.992003061E-3,1.457647716E-1
2.873180600E2,5.043684691E-2,-1.391513646E-1,1.343460195E-2,1.486185262E-1
2.873280180E2,5.210957676E-2,-1.347520947E-1,2.054550871E-2,1.459303017E-1
2.873379760E2,5.294936895E-2,-1.353636384E-1,1.955825463E-2,1.466610909E-1
2.873479340E2,5.457735807E-2,-1.306748837E-1,1.675634272E-2,1.426022029E-1
2.873578920E2,5.120733380E-2,-1.192101091E-1,1.226376370E-2,1.303212993E-1
2.873678500E2,4.760833830E-2,-1.066836640E-1,1.848384179E-2,1.182776837E-1
2.873778080E2,4.003341123E-2,-9.500916302E-2,2.957806177E-2,1.072579918E-1
2.873877650E2,3.239653260E-2,-8.846045285E-2,3.965173662E-2,1.022107982E-1
2.873977230E2,2.566006966E-2,-7.877179235E-2,4.048316926E-2,9.220803348E-2
2.874076810E2,2.578656934E-2,-7.176687568E-2,3.176318109E-2,8.260951081E-2
2.874176390E2,2.493627742E-2,-6.037967280E-2,2.312931046E-2,6.929998428E-2
2.874275970E2,2.644149587E-2,-4.820716381E-2,1.871006191E-2,5.807882370E-2
2.874375550E2,2.680704184E-2,-3.645395860E-2,2.019244805E-2,4.955041421E-2
2.874475130E2,2.510661446E-2,-2.577468380E-2,2.236052789E-2,4.236354119E-2
2.874574710E2,2.579859085E-2,-1.489991136E-2,1.752421819E-2,3.456404015E-2
2.874674290E2,2.736958675E-2,-3.182002110E-3,8.757092059E-3,2.891204036E-2
2.874773870E2,2.847993746E-2,8.328160271E-3,-6.949687377E-4,2.968076941E-2
2.874873450E2,3.178518638E-2,2.406690829E-2,3.486460075E-3,4.002086395E-2
2.874973030E2,3.312153742E-2,3.360491991E-2,5.478300620E-3,4.750093326E-2
2.875072610E2,3.270528838E-2,4.173368588E-2,8.076214232E-3,5.363358707E-2
2.875172190E2,3.093425371E-2,4.739347473E-2,5.139387213E-3,5.682853861E-2
2.875271770E2,2.984182350E-2,5.688950792E-2,1.283837482E-4,6.424147433E-2
2.875371350E2,2.763622999E-2,6.863409281E-2,-8.744583465E-3,7.450414514E-2
2.875470930E2,3.024532646E-2,7.909019291E-2,-1.390126254E-2,8.580957690E-2
2.875570510E2,2.774775773E-2,8.401983231E-2,-1.744762063E-2,9.018697105E-2
2.875670090E2,2.935444191E-2,8.891418576E-2,-1.888546161E-2,9.552003115E-2
2.875769670E2,2.401189692E-2,9.644863755E-2,-1.411127299E-2,1.003894362E-1
2.875869250E2,2.061956190E-2,1.082166135E-1,-1.669427194E-2,1.114212749E-1
2.875968830E2,1.495771576E-2,1.121306196E-1,-1.563230902E-2,1.141988537E-1
2.876068410E2,1.426742505E-2,1.233350709E-1,-1.714738458E-2,1.253360759E-1
2.876167980E2,1.332887169E-2,1.271172315E-1,-1.683402807E-2,1.289179346E-1
2.876267560E2,7.843292318E-3,1.315231621E-1,-6.561417133E-3,1.319200955E-1
2.876367140E2,-3.063778859E-3,1.364839226E-1,-2.284022048E-4,1.365184971E-1
2.876466720E2,-9.513422847E-3,1.400477588E-1,2.228897065E-3,1.403882044E-1
2.876566300E2,-1.747478917E-2,1.410172135E-1,-3.427581862E-3,1.421371558E-1
2.876665880E2,-2.436465397E-2,1.410465091E-1,-1.098296884E-2,1.435561901E-1
2.876765460E2,-2.636748552E-2,1.425492764E-1,-1.209443808E-2,1.454710140E-1
2.876865040E2,-3.121470474E-2,1.354575455E-1,-8.848844096E-3,1.392889316E-1
2.876964620E2,-3.749354556E-2,1.315205246E-1,-3.935064189E-3,1.368170278E-1
2.877064200E2,-4.035111889E-2,1.238002852E-1,-7.590519264E-3,1.304313589E-1
2.877163780E2,-3.962125629E-2,1.171785817E-1,-1.201847661E-2,1.242783478E-1
2.877263360E2,-3.574769199E-2,1.044076607E-1,-1.669072732E-2,1.116128911E-1
2.877362940E2,-3.099771589E-2,9.569535404E-2,-1.705520228E-2,1.020261687E-1
2.877462520E2,-3.310880437E-2,8.770000935E-2,-1.067107171E-2,9.434699962E-2
2.877562100E2,-3.500948101E-2,8.091757447E-2,-3.148768097E-3,8.822262952E-2
2.877661680E2,-3.686703369E-2,7.245910913E-2,-6.627123803E-3,8.156849538E-2
2.877761260E2,-3.391487151E-2,6.246579438E-2,-9.343927726E-3,7.169032685E-2
2.877860840E2,-2.790464647E-2,5.328108370E-2,-1.905141585E-2,6.309120082E-2
2.877960420E2,-2.266118303E-2,4.494912177E-2,-1.608725265E-2,5.284649905E-2
2.878060000E2,-1.975274459E-2,3.672847524E-2,-1.724759117E-2,4.512905066E-2
2.878159580E2,-1.601564325E-2,2.356221899E-2,-1.698759943E-2,3.317013005E-2
2.878259160E2,-1.028665155E-2,1.067172177E-2,-1.417077426E-2,2.050638166E-2
2.878358730E2,-8.706484921E-3,2.734108595E-3,-1.779780723E-2,2.000100427E-2
2.878458310E2,-4.668866284E-3,-2.315875608E-4,-1.896746829E-2,1.953501468E-2
2.878557890E2,-4.765863996E-3,-7.705093827E-3,-1.322658639E-2,1.603198422E-2
2.878657470E2,-7.640480064E-3,-1.333208755E-2,-8.822782896E-3,1.771900087E-2
2.878757050E2,-7.452818099E-3,-2.119517326E-2,-1.066843048E-3,2.249262149E-2
2.878856630E2,-8.458428085E-3,-2.872446179E-2,6.437050179E-4,2.995086088E-2
2.878956210E2,-1.328453608E-2,-3.507681563E-2,3.615833819E-3,3.768204013E-2
2.879055790E2,-1.628964767E-2,-4.320052266E-2,3.340196796E-3,4.629033046E-2
2.879155371E2,-2.163563482E-2,-4.846733809E-2,4.071651492E-3,5.323309028E-2
2.879254951E2,-2.621254325E-2,-5.699344724E-2,4.502284806E-3,6.289372799E-2
2.879354531E2,-3.003475443E-2,-6.571097672E-2,5.400958005E-3,7.245128903E-2
2.879454111E2,-3.155488521E-2,-7.532391697E-2,3.386276774E-3,8.173658984E-2
2.879553691E2,-3.671642020E-2,-8.014203608E-2,4.246430472E-3,8.825459553E-2
2.879653271E2,-3.895027936E-2,-8.492880315E-2,1.242650673E-3,9.344287049E-2
2.879752851E2,-3.642451391E-2,-8.860666305E-2,7.078056224E-3,9.606240071E-2
2.879852431E2,-3.200819343E-2,-9.227862954E-2,6.846893579E-3,9.791194957E-2
2.879952011E2,-3.308405355E-2,-9.877169877E-2,1.039140113E-2,1.046823017E-1
2.880051591E2,-3.266407177E-2,-1.035874933E-1,7.636094466E-3,1.088835171E-1
2.880151171E2,-3.088941798E-2,-1.004809961E-1,8.991065435E-3,1.055055732E-1
2.880250751E2,-3.007369116E-2,-1.055380777E-1,7.880792953E-3,1.100219052E-1
2.880350331E2,-2.215788141E-2,-1.065966859E-1,1.556562260E-3,1.088863997E-1
2.880449911E2,-1.835355535E-2,-1.091850102E-1,-2.722072415E-3,1.107503008E-1
2.880549481E2,-1.237515546E-2,-1.101287901E-1,-7.624820806E-3,1.110838997E-1
2.880649061E2,-1.272349618E-2,-1.148622930E-1,-8.361716755E-3,1.158669583E-1
2.880748641E2,-9.730145335E-3,-1.120594367E-1,-1.049292926E-2,1.129694412E-1
2.880848221E2,-1.059957780E-3,-1.092223749E-1,-1.068014931E-2,1.097484226E-1
2.880947801E2,2.398405224E-3,-1.103550345E-1,-1.066997368E-2,1.108956010E-1
2.881047381E2,6.666387431E-3,-1.080348939E-1,-1.409799512E-2,1.091546265E-1
2.881146961E2,4.485367797E-3,-1.050067544E-1,-1.136193145E-2,1.057148546E-1
2.881246541E2,1.406220719E-3,-9.949321300E-2,-8.207683451E-3,9.984108852E-2
2.881346121E2,-3.408239223E-3,-9.281925112E-2,-3.562071361E-3,9.295008244E-2
2.881445701E2,-7.642132696E-3,-8.670037240E-2,-6.015109830E-3,8.724413053E-2
2.881545281E2,-8.194740862E-3,-8.378589153E-2,-1.064048242E-2,8.485546101E-2
2.881644861E2,-1.400602423E-2,-8.132220060E-2,-8.002088405E-3,8.290658866E-2
2.881744441E2,-1.910932362E-2,-7.551382482E-2,-4.665494896E-3,7.803378006E-2
2.881844021E2,-2.885569632E-2,-7.018483430E-2,5.154190585E-4,7.588694112E-2
2.881943601E2,-3.134573251E-2,-6.122141331E-2,3.370271996E-3,6.886200061E-2
2.882043181E2,-2.899655886E-2,-5.286787823E-2,2.104471438E-3,6.033441617E-2
2.882142761E2,-2.634125575E-2,-4.700097442E-2,-8.475054055E-4,5.388572739E-2
2.882242341E2,-2.278566733E-2,-3.926928714E-2,2.480912954E-3,4.546887372E-2
2.882341921E2,-2.050957456E-2,-2.966844849E-2,1.070429012E-2,3.762235123E-2
2.882441501E2,-1.249399129E-2,-2.319909818E-2,1.918885484E-2,3.259616734E-2
2.882541081E2,-1.372218225E-2,-1.559456531E-2,1.790370792E-2,2.742319293E-2
2.882640661E2,-3.067140933E-3,-9.087665007E-3,1.151718199E-2,1.498794482E-2
2.882740231E2,5.658967420E-3,-9.994588327E-4,1.024392806E-2,1.174567547E-2
2.882839811E2,1.008434128E-2,9.114693850E-3,6.957586855E-3,1.527021931E-2
2.882939391E2,1.583473384E-2,1.789292321E-2,1.250839513E-2,2.696952809E-2
2.883038971E2,2.319677547E-2,2.900869213E-2,1.563148387E-2,4.029811285E-2
2.883138551E2,3.181016445E-2,3.520934656E-2,1.144390088E-2,4.881134617E-2
2.883238131E2,4.295602441E-2,4.501510784E-2,2.053594682E-3,6.225590107E-2
2.883337711E2,5.418672785E-2,5.338716879E-2,-2.837766893E-3,7.612124663E-2
2.883437291E2,5.781527981E-2,6.458868831E-2,-1.269431785E-3,8.669438676E-2
2.883536871E2,5.682546273E-2,7.725165039E-2,6.889467128E-3,9.614788328E-2
2.883636451E2,5.614289269E-2,8.461263031E-2,9.926003404E-3,1.020286585E-1
2.883736031E2,5.462012067E-2,9.365354478E-2,8.626057766E-3,1.087600704E-1
2.883835611E2,5.110181496E-2,9.548287094E-2,8.323164657E-4,1.083008166E-1
2.883935191E2,4.971750453E-2,1.053869054E-1,-6.634121761E-3,1.167143592E-1
2.884034771E2,4.205026478E-2,1.095326468E-1,-3.322214819E-3,1.173740287E-1
2.884134351E2,3.546575084E-2,1.129055992E-1,6.702530663E-3,1.185344580E-1
2.884233931E2,2.382986620E-2,1.140523553E-1,6.001587026E-3,1.166697104E-1
2.884333511E2,2.008424699E-2,1.156629771E-1,-4.766266793E-4,1.173947547E-1
2.884433091E2,1.807329431E-2,1.171820462E-1,-7.387263700E-3,1.187975066E-1
2.884532671E2,1.512213144E-2,1.166732684E-1,-7.781055756E-3,1.179062138E-1
2.884632251E2,1.193352882E-2,1.180226952E-1,-5.073951557E-3,1.187329384E-1
2.884731831E2,9.520745836E-3,1.160213575E-1,3.556422889E-3,1.164656522E-1
2.884831411E2,7.951877080E-3,1.132149175E-1,9.367707185E-3,1.138797780E-1
2.884930981E2,6.266776472E-3,1.062970683E-1,1.123466063E-2,1.070726707E-1
2.885030561E2,1.096166298E-2,1.002357155E-1,5.701677408E-3,1.009943852E-1
2.885130141E2,1.918287575E-2,9.644115716E-2,3.308770712E-3,9.838611427E-2
2.885229721E2,1.954506710E-2,9.227224439E-2,2.956168260E-3,9.436586069E-2
2.885329301E2,2.046848461E-2,8.370444924E-2,8.164433762E-3,8.655663847E-2
2.885428881E2,2.245094255E-2,7.638981193E-2,1.149684750E-2,8.044641503E-2
2.885528461E2,2.421613783E-2,6.793433428E-2,6.506447680E-3,7.241428703E-2
2.885628041E2,2.952168882E-2,6.172038242E-2,3.209986724E-3,6.849262538E-2
2.885727621E2,3.784361109E-2,5.433719978E-2,-2.947204746E-3,6.628239733E-2
2.885827201E2,4.421948642E-2,4.701909795E-2,-5.229292437E-4,6.454790474E-2
2.885926781E2,4.372459278E-2,3.790000454E-2,1.349502243E-3,5.787980229E-2
2.886026361E2,4.492168501E-2,2.958215214E-2,2.453116234E-3,5.384309880E-2
2.886125941E2,4.390893877E-2,2.036714368E-2,2.086765133E-3,4.844760091E-2
2.886225521E2,3.935786337E-2,1.418354921E-2,-3.331702203E-3,4.196802016E-2
2.886325101E2,3.316228837E-2,1.158598438E-2,-3.717600368E-3,3.532411296E-2
2.886424681E2,2.536109090E-2,6.618390325E-3,-6.455062889E-3,2.699362627E-2
2.886524261E2,1.643999293E-2,5.566851236E-3,-5.385687575E-3,1.817329995E-2
2.886623841E2,7.845707238E-3,2.375319367E-3,-5.302863196E-3,9.763074425E-3
2.886723421E2,-5.224145949E-3,-8.248803206E-4,-3.242245875E-3,6.203570484E-3
2.886823001E2,-1.093449630E-2,-2.642487874E-3,-7.398908027E-3,1.346438975E-2
2.886922581E2,-1.752170175E-2,-9.347915649E-3,-6.707414985E-3,2.096146405E-2
2.887022161E2,-2.329437062E-2,-1.004486531E-2,-8.616635576E-3,2.679129393E-2
2.887121731E2,-2.677210979E-2,-1.483032014E-2,-3.303861246E-3,3.078310831E-2
2.887221311E2,-3.156819567E-2,-1.947939955E-2,1.118849963E-3,3.711131647E-2
2.887320891E2,-3.483761102E-2,-2.374420688E-2,2.488060854E-3,4.223312620E-2
2.887420471E2,-3.506531194E-2,-3.047907539E-2,5.516873673E-3,4.678660100E-2
2.887520051E2,-3.372634947E-2,-3.275783733E-2,2.001462970E-3,4.705898861E-2
2.887619631E2,-2.741918713E-2,-3.572486714E-2,-2.962935716E-3,4.513155152E-2
2.887719211E2,-2.310715057E-2,-4.237124324E-2,1.283721998E-3,4.827950500E-2
2.887818791E2,-1.563165709E-2,-4.479178786E-2,5.983668379E-3,4.781691386E-2
2.887918371E2,-9.805477224E-3,-4.687515646E-2,1.095446665E-2,4.912665281E-2
2.888017951E2,-2.262074035E-3,-5.004218593E-2,9.694258682E-3,5.102270086E-2
2.888117531E2,3.182629123E-3,-5.413427204E-2,8.540169336E-3,5.489611124E-2
2.888217111E2,9.787002578E-3,-5.862969160E-2,5.432292819E-4,5.944342903E-2
2.888316691E2,1.349883806E-2,-6.111378223E-2,3.224728163E-3,6.266986420E-2
2.888416271E2,1.463920530E-2,-6.342726946E-2,9.402463213E-3,6.577029084E-2
2.888515851E2,1.345640048E-2,-6.782566756E-2,9.947896935E-3,6.985954872E-2
2.888615431E2,8.284807205E-3,-7.761891186E-2,1.239267923E-2,7.903740891E-2
2.888715011E2,5.792504176E-3,-8.176866919E-2,5.249626469E-3,8.214150561E-2
2.888814591E2,1.168191433E-3,-8.903670311E-2,-5.895436741E-3,8.923931503E-2
2.888914171E2,-3.046260681E-3,-9.278323501E-2,-8.244077675E-3,9.319856877E-2
2.889013751E2,-1.469785720E-2,-9.617210925E-2,-3.032005392E-3,9.733598851E-2
2.889113331E2,-2.704740129E-2,-9.676416963E-2,4.269992933E-4,1.004741199E-1
2.889212907E2,-3.352074698E-2,-9.705471992E-2,8.214134723E-4,1.026836592E-1
2.889312487E2,-4.134451598E-2,-9.756684303E-2,-8.482826874E-3,1.063043565E-1
2.889412057E2,-4.518239573E-2,-9.581395239E-2,-1.396920532E-2,1.068498996E-1
2.889511637E2,-5.121194571E-2,-9.153343737E-2,-1.241932437E-2,1.056185266E-1
2.889611217E2,-5.944963545E-2,-8.870968223E-2,-6.745994091E-3,1.070008192E-1
2.889710797E2,-6.552705914E-2,-8.626402169E-2,-3.810198978E-4,1.083301532E-1
2.889810377E2,-6.772496551E-2,-7.768571377E-2,2.594796475E-3,1.030944909E-1
2.889909957E2,-6.546270847E-2,-7.349922508E-2,-4.345642403E-3,9.852099723E-2
2.890009537E2,-6.251272559E-2,-7.166164368E-2,-1.309226174E-2,9.599291304E-2
2.890109117E2,-5.682858825E-2,-6.737940013E-2,-1.375132520E-2,8.921082305E-2
2.890208697E2,-5.015097931E-2,-5.976462737E-2,-1.154063549E-2,7.886772266E-2
2.890308277E2,-4.632614553E-2,-5.063610896E-2,-8.214081638E-3,6.912017381E-2
2.890407857E2,-4.156228527E-2,-4.570366815E-2,-1.027590130E-2,6.262461965E-2
2.890507437E2,-3.309278563E-2,-3.688369319E-2,-1.144403126E-2,5.085769495E-2
2.890607017E2,-2.398690581E-2,-2.964468487E-2,-1.526939590E-2,4.107716449E-2
2.890706597E2,-1.583873294E-2,-2.146873996E-2,-1.052087359E-2,2.867858151E-2
2.890806177E2,-8.544866927E-3,-1.230400428E-2,-4.482155666E-3,1.563627166E-2
2.890905757E2,-5.188236013E-3,1.877840259E-3,8.721845224E-4,5.586124131E-3
2.891005337E2,-2.508297563E-3,9.092343971E-3,4.654139746E-3,1.051776080E-2
2.891104917E2,-2.318152692E-3,1.665830240E-2,2.296979539E-3,1.697495171E-2
2.891204497E2,2.449437976E-3,2.829019167E-2,-8.510394953E-3,2.964391191E-2
2.891304077E2,-3.048291430E-3,3.829701990E-2,-7.869659923E-3,3.921588149E-2
2.891403657E2,-2.077569254E-3,4.745669663E-2,-9.351975285E-3,4.841398342E-2
2.891503227E2,-7.196377497E-3,5.368908867E-2,-4.007978365E-3,5.431730831E-2
2.891602807E2,-9.841162711E-3,6.048787013E-2,-2.489266917E-4,6.128370812E-2
2.891702387E2,-1.090273447E-2,6.362583488E-2,-3.471504897E-3,6.464648351E-2
2.891801967E2,-1.486258954E-2,6.633932889E-2,-8.410337381E-3,6.850209413E-2
2.891901547E2,-1.744478941E-2,7.034125924E-2,-1.149454433E-2,7.337804834E-2
2.892001127E2,-2.261398546E-2,7.420923561E-2,-2.320487052E-3,7.761306364E-2
2.892100707E2,-2.793990634E-2,7.587269694E-2,6.307158619E-4,8.085605920E-2
2.892200287E2,-3.304518759E-2,7.796967030E-2,5.220593885E-4,8.468486556E-2
2.892299867E2,-3.418810293E-2,8.268152922E-2,-5.973661318E-4,8.947300433E-2
2.892399447E2,-3.456600383E-2,8.031344414E-2,-7.517856546E-3,8.775862406E-2
2.892499027E2,-3.082263097E-2,7.797842473E-2,-1.031082589E-2,8.448066308E-2
2.892598607E2,-2.575996146E-2,7.806578279E-2,-1.369383838E-2,8.333884608E-2
2.892698187E2,-2.170231193E-2,7.655262947E-2,-1.063296944E-2,8.027674297E-2
2.892797767E2,-1.348246634E-2,7.254511118E-2,-9.708853438E-3,7.442332893E-2
2.892897347E2,-5.266195629E-3,6.767132133E-2,-1.062197611E-2,6.870201543E-2
2.892996927E2,3.465244547E-3,6.859996170E-2,-9.372420609E-3,6.932391314E-2
2.893096507E2,1.017410867E-2,6.672821194E-2,-9.435556829E-3,6.815567833E-2
2.893196087E2,1.962300390E-2,5.930731446E-2,-9.896075353E-4,6.247718906E-2
2.893295667E2,2.390380576E-2,5.243027210E-2,3.834597766E-3,5.774971431E-2
2.893395247E2,3.056703508E-2,4.985845834E-2,8.839742281E-3,5.914685575E-2
2.893494827E2,3.227705136E-2,4.231353849E-2,7.205354981E-3,5.370438273E-2
2.893594407E2,3.684410825E-2,3.734567761E-2,6.272982340E-3,5.283500977E-2
2.893693987E2,4.148765281E-2,3.195549920E-2,1.277521253E-3,5.238331152E-2
2.893793557E2,3.929134086E-2,2.632264793E-2,-7.954826578E-4,4.730035997E-2
2.893893137E2,3.881182149E-2,1.900954545E-2,-8.498849347E-4,4.322548565E-2
2.893992717E2,3.199572489E-2,1.554583851E-2,2.820749767E-3,3.568411601E-2
2.894092297E2,2.656797692E-2,1.198691316E-2,3.881902434E-3,2.940429648E-2
2.894191877E2,2.001420408E-2,1.466738433E-2,3.333291039E-3,2.503620094E-2
2.894291457E2,1.859527081E-2,1.597446389E-2,1.811294816E-3,2.458146420E-2
2.894391037E2,1.221886557E-2,1.533237658E-2,4.642234650E-3,2.014777382E-2
2.894490617E2,6.510701962E-3,1.480406616E-2,9.537224658E-3,1.877520357E-2
2.894590197E2,-3.871098626E-3,1.904381812E-2,1.482333243E-2,2.444143198E-2
2.894689777E2,-5.785488524E-3,1.991854422E-2,1.536908373E-2,2.581528648E-2
2.894789357E2,-5.157781299E-3,2.007780038E-2,1.050668396E-2,2.324029225E-2
2.894888937E2,-3.609785810E-3,2.150312439E-2,5.091701169E-3,2.239063047E-2
2.894988517E2,1.143423840E-3,2.072148770E-2,-7.145227864E-4,2.076530793E-2
2.895088097E2,1.074602362E-2,2.084864303E-2,5.661230534E-5,2.345519441E-2
2.895187677E2,1.478417497E-2,2.429796942E-2,1.528807916E-3,2.848333550E-2
2.895287257E2,2.656175569E-2,2.755530179E-2,1.858451404E-3,3.831808141E-2
2.895386837E2,4.134736210E-2,2.415284701E-2,-1.165834256E-3,4.789909749E-2
2.895486417E2,5.626190454E-2,2.561477944E-2,-2.135075629E-3,6.185529384E-2
2.895585997E2,6.545087695E-2,2.837274969E-2,-2.601927146E-3,7.138347318E-2
2.895685577E2,6.851670146E-2,2.832206711E-2,3.626944497E-3,7.422824658E-2
2.895785157E2,7.206162810E-2,3.092450835E-2,6.762550212E-3,7.870791286E-2
2.895884737E2,7.390504330E-2,3.221770003E-2,1.031452045E-2,8.127930212E-2
2.895984307E2,7.373832911E-2,3.172714636E-2,3.753024153E-3,8.036192000E-2
2.896083887E2,7.707406580E-2,2.983332798E-2,-1.679155976E-3,8.266352668E-2
2.896183467E2,8.012924343E-2,3.066796437E-2,-5.445664749E-3,8.597019807E-2
2.896283047E2,7.397495210E-2,2.662749775E-2,9.476952255E-5,7.862141029E-2
2.896382627E2,6.791386008E-2,2.463731728E-2,6.456795149E-3,7.253261334E-2
2.896482207E2,6.236059591E-2,2.286113240E-2,6.163964979E-3,6.670434589E-2
2.896581787E2,5.617034063E-2,2.256498858E-2,3.735428676E-3,6.064848970E-2
2.896681367E2,5.004946887E-2,2.137832530E-2,2.424752805E-3,5.447808324E-2
2.896780947E2,4.317851365E-2,1.613536105E-2,2.096385229E-3,4.614248311E-2
2.896880527E2,3.064213693E-2,1.365366392E-2,1.188106649E-2,3.558824012E-2
2.896980107E2,2.237142622E-2,9.601397440E-3,2.172197960E-2,3.262685921E-2
2.897079687E2,9.674444795E-3,5.091948435E-3,2.490394190E-2,2.719796211E-2
2.897179267E2,3.358051181E-4,-1.306505874E-5,2.048682421E-2,2.048958033E-2
2.897278847E2,-1.022086479E-3,-6.128503941E-3,1.114642527E-2,1.276111349E-2
2.897378427E2,-3.969673067E-3,-1.164364442E-2,9.522163309E-3,1.555648912E-2
2.897478007E2,-8.238680661E-3,-1.746750437E-2,1.044402551E-2,2.195602962E-2
2.897577587E2,-1.090849936E-2,-1.891573146E-2,1.187707204E-2,2.485689231E-2
2.897677167E2,-8.987407200E-3,-2.805111185E-2,9.904011153E-3,3.107616130E-2
2.897776747E2,-7.876868360E-3,-3.342030942E-2,2.619998995E-3,3.443583209E-2
2.897876327E2,1.803878695E-4,-3.491234034E-2,-4.004165530E-4,3.491510248E-2
2.897975907E2,4.293906502E-3,-4.108927399E-2,-3.156522289E-3,4.143343702E-2
2.898075487E2,8.347961120E-3,-4.373413697E-2,1.402499154E-3,4.454582130E-2
2.898175067E2,6.738878787E-3,-4.996646568E-2,6.437205710E-3,5.082812014E-2
2.898274637E2,6.105159409E-3,-5.102460459E-2,1.149979886E-2,5.265955392E-2
2.898374217E2,6.108621135E-3,-5.296338350E-2,3.859456163E-3,5.345400495E-2
2.898473797E2,8.275102824E-3,-5.490562692E-2,-1.392297447E-3,5.554316958E-2
2.898573377E2,1.077368110E-2,-5.978267267E-2,-7.232875563E-3,6.117478766E-2
2.898672957E2,1.343739312E-2,-6.293424219E-2,-1.039463468E-2,6.518689135E-2
2.898772537E2,1.286667865E-2,-6.375342607E-2,-1.025668345E-2,6.584261774E-2
2.898872117E2,1.176494826E-2,-6.686823815E-2,-1.120828558E-2,6.881424959E-2
2.898971697E2,5.284410901E-3,-6.463384628E-2,-7.473203354E-3,6.527869371E-2
2.899071277E2,2.740547061E-4,-6.242216006E-2,-8.923102170E-3,6.305729874E-2
2.899170858E2,-6.763881072E-3,-5.966418982E-2,-6.630118936E-3,6.041129125E-2
2.899270438E2,-1.078905351E-2,-5.696906894E-2,-4.236784764E-3,5.813629535E-2
2.899370018E2,-1.906589232E-2,-5.285395309E-2,5.329363048E-4,5.619014708E-2
